contig	midpt	gene_id	left_coord	right_coord	pi
GUT_GENOME142330_1	2525448	GUT_GENOME142330_02318	2524948	2525948	0.006307009222710959
GUT_GENOME142330_1	2525460	GUT_GENOME142330_02318	2524960	2525960	0.006152587923841021
GUT_GENOME142330_1	2525508	GUT_GENOME142330_02318	2525008	2526008	0.006228234146741405
GUT_GENOME142330_1	2525939	GUT_GENOME142330_02319	2525439	2526439	0.00806493574777922
GUT_GENOME142330_1	2525949	GUT_GENOME142330_02319	2525449	2526449	0.008214261270239071
GUT_GENOME142330_1	2525961	GUT_GENOME142330_02319	2525461	2526461	0.008257998627409264
GUT_GENOME142330_1	2525964	GUT_GENOME142330_02319	2525464	2526464	0.008315873312149622
GUT_GENOME142330_1	2525967	GUT_GENOME142330_02319	2525467	2526467	0.008315873312149622
GUT_GENOME142330_1	2525969	GUT_GENOME142330_02319	2525469	2526469	0.008315873312149622
GUT_GENOME142330_1	2525974	GUT_GENOME142330_02319	2525474	2526474	0.008315873312149622
GUT_GENOME142330_1	2526000	GUT_GENOME142330_02319	2525500	2526500	0.008359610669319815
GUT_GENOME142330_1	2526019	GUT_GENOME142330_02319	2525519	2526519	0.008359610669319815
GUT_GENOME142330_1	2526024	GUT_GENOME142330_02319	2525524	2526524	0.008359610669319815
GUT_GENOME142330_1	2526026	GUT_GENOME142330_02319	2525526	2526526	0.008359610669319815
GUT_GENOME142330_1	2526027	GUT_GENOME142330_02319	2525527	2526527	0.008359610669319815
GUT_GENOME142330_1	2526039	GUT_GENOME142330_02319	2525539	2526539	0.008447085383660199
GUT_GENOME142330_1	2526040	GUT_GENOME142330_02319	2525540	2526540	0.008447085383660199
GUT_GENOME142330_1	2526047	GUT_GENOME142330_02319	2525547	2526547	0.00890831569563678
GUT_GENOME142330_1	2526072	GUT_GENOME142330_02319	2525572	2526572	0.009364465405517832
GUT_GENOME142330_1	2526078	GUT_GENOME142330_02319	2525578	2526578	0.009364465405517832
GUT_GENOME142330_1	2526084	GUT_GENOME142330_02319	2525584	2526584	0.009364465405517832
GUT_GENOME142330_1	2526087	GUT_GENOME142330_02319	2525587	2526587	0.009364465405517832
GUT_GENOME142330_1	2526093	GUT_GENOME142330_02319	2525593	2526593	0.009364465405517832
GUT_GENOME142330_1	2526094	GUT_GENOME142330_02319	2525594	2526594	0.009364465405517832
GUT_GENOME142330_1	2526113	GUT_GENOME142330_02319	2525613	2526613	0.009408202762688027
GUT_GENOME142330_1	2526129	GUT_GENOME142330_02319	2525629	2526629	0.009495677477028413
GUT_GENOME142330_1	2526130	GUT_GENOME142330_02319	2525630	2526630	0.009495677477028413
GUT_GENOME142330_1	2526162	GUT_GENOME142330_02319	2525662	2526662	0.009886883838384026
GUT_GENOME142330_1	2526163	GUT_GENOME142330_02319	2525663	2526663	0.009886883838384026
GUT_GENOME142330_1	2526164	GUT_GENOME142330_02319	2525664	2526664	0.009886883838384026
GUT_GENOME142330_1	2526165	GUT_GENOME142330_02319	2525665	2526665	0.009886883838384026
GUT_GENOME142330_1	2526175	GUT_GENOME142330_02319	2525675	2526675	0.009886883838384026
GUT_GENOME142330_1	2526185	GUT_GENOME142330_02319	2525685	2526685	0.009999098875972199
GUT_GENOME142330_1	2526185	GUT_GENOME142330_02319	2525685	2526685	0.009999098875972199
GUT_GENOME142330_1	2526186	GUT_GENOME142330_02319	2525686	2526686	0.009999098875972199
GUT_GENOME142330_1	2526195	GUT_GENOME142330_02319	2525695	2526695	0.009999098875972199
GUT_GENOME142330_1	2526204	GUT_GENOME142330_02319	2525704	2526704	0.009999098875972199
GUT_GENOME142330_1	2526221	GUT_GENOME142330_02319	2525721	2526721	0.01030813202082624
GUT_GENOME142330_1	2526237	GUT_GENOME142330_02319	2525737	2526737	0.010366006705566597
GUT_GENOME142330_1	2526238	GUT_GENOME142330_02319	2525738	2526738	0.010366006705566597
GUT_GENOME142330_1	2526245	GUT_GENOME142330_02319	2525745	2526745	0.010409744062736788
GUT_GENOME142330_1	2526253	GUT_GENOME142330_02319	2525753	2526753	0.010409744062736788
GUT_GENOME142330_1	2526265	GUT_GENOME142330_02319	2525765	2526765	0.010497218777077174
GUT_GENOME142330_1	2526266	GUT_GENOME142330_02319	2525766	2526766	0.010497218777077174
GUT_GENOME142330_1	2526273	GUT_GENOME142330_02319	2525773	2526773	0.010497218777077174
GUT_GENOME142330_1	2526283	GUT_GENOME142330_02319	2525783	2526783	0.010800950424092404
GUT_GENOME142330_1	2526285	GUT_GENOME142330_02319	2525785	2526785	0.010800950424092404
GUT_GENOME142330_1	2526291	GUT_GENOME142330_02319	2525791	2526791	0.010844687781262595
GUT_GENOME142330_1	2526293	GUT_GENOME142330_02319	2525793	2526793	0.010844687781262595
GUT_GENOME142330_1	2526294	GUT_GENOME142330_02319	2525794	2526794	0.010844687781262595
GUT_GENOME142330_1	2526299	GUT_GENOME142330_02319	2525799	2526799	0.010844687781262595
GUT_GENOME142330_1	2526300	GUT_GENOME142330_02319	2525800	2526800	0.010844687781262595
GUT_GENOME142330_1	2526306	GUT_GENOME142330_02319	2525806	2526806	0.010844687781262595
GUT_GENOME142330_1	2526309	GUT_GENOME142330_02319	2525809	2526809	0.010844687781262595
GUT_GENOME142330_1	2526312	GUT_GENOME142330_02319	2525812	2526812	0.010844687781262595
GUT_GENOME142330_1	2526318	GUT_GENOME142330_02319	2525818	2526818	0.010844687781262595
GUT_GENOME142330_1	2526320	GUT_GENOME142330_02319	2525820	2526820	0.010844687781262595
GUT_GENOME142330_1	2526321	GUT_GENOME142330_02319	2525821	2526821	0.010844687781262595
GUT_GENOME142330_1	2526344	GUT_GENOME142330_02319	2525844	2526844	0.010844687781262595
GUT_GENOME142330_1	2526345	GUT_GENOME142330_02319	2525845	2526845	0.010844687781262595
GUT_GENOME142330_1	2526348	GUT_GENOME142330_02319	2525848	2526848	0.010844687781262595
GUT_GENOME142330_1	2526357	GUT_GENOME142330_02319	2525857	2526857	0.010844687781262595
GUT_GENOME142330_1	2526371	GUT_GENOME142330_02319	2525871	2526871	0.010844687781262595
GUT_GENOME142330_1	2526380	GUT_GENOME142330_02319	2525880	2526880	0.010844687781262595
GUT_GENOME142330_1	2526381	GUT_GENOME142330_02319	2525881	2526881	0.010844687781262595
GUT_GENOME142330_1	2526418	GUT_GENOME142330_02319	2525918	2526918	0.010844687781262595
GUT_GENOME142330_1	2526420	GUT_GENOME142330_02319	2525920	2526920	0.010844687781262595
GUT_GENOME142330_1	2526422	GUT_GENOME142330_02319	2525922	2526922	0.010844687781262595
GUT_GENOME142330_1	2526438	GUT_GENOME142330_02319	2525938	2526938	0.010844687781262595
GUT_GENOME142330_1	2526444	GUT_GENOME142330_02319	2525944	2526944	0.010717678768402593
GUT_GENOME142330_1	2526453	GUT_GENOME142330_02319	2525953	2526953	0.010673293898317107
GUT_GENOME142330_1	2526459	GUT_GENOME142330_02319	2525959	2526959	0.010673293898317107
GUT_GENOME142330_1	2526463	GUT_GENOME142330_02319	2525963	2526963	0.01059034362102072
GUT_GENOME142330_1	2526495	GUT_GENOME142330_02319	2525995	2526995	0.01023044398443548
GUT_GENOME142330_1	2526510	GUT_GENOME142330_02319	2526010	2527010	0.01060725165763882
GUT_GENOME142330_1	2526528	GUT_GENOME142330_02319	2526028	2527028	0.010483147280364204
GUT_GENOME142330_1	2526534	GUT_GENOME142330_02319	2526034	2527034	0.011118243303183267
GUT_GENOME142330_1	2526546	GUT_GENOME142330_02319	2526046	2527046	0.010760280090321614
GUT_GENOME142330_1	2526552	GUT_GENOME142330_02319	2526052	2527052	0.010660615418779485
GUT_GENOME142330_1	2526558	GUT_GENOME142330_02319	2526058	2527058	0.010704674154343103
GUT_GENOME142330_1	2526561	GUT_GENOME142330_02319	2526061	2527061	0.010704674154343103
GUT_GENOME142330_1	2526566	GUT_GENOME142330_02319	2526066	2527066	0.010748732889906722
GUT_GENOME142330_1	2526597	GUT_GENOME142330_02319	2526097	2527097	0.009701647205855488
GUT_GENOME142330_1	2526615	GUT_GENOME142330_02319	2526115	2527115	0.009657909848685293
GUT_GENOME142330_1	2526619	GUT_GENOME142330_02319	2526119	2527119	0.009657909848685293
GUT_GENOME142330_1	2526642	GUT_GENOME142330_02319	2526142	2527142	0.009861326744443625
GUT_GENOME142330_1	2526645	GUT_GENOME142330_02319	2526145	2527145	0.009861326744443625
GUT_GENOME142330_1	2526657	GUT_GENOME142330_02319	2526157	2527157	0.009920051341787499
GUT_GENOME142330_1	2526680	GUT_GENOME142330_02319	2526180	2527180	0.010305932726638493
GUT_GENOME142330_1	2526709	GUT_GENOME142330_02319	2526209	2527209	0.009472533778549836
GUT_GENOME142330_1	2526710	GUT_GENOME142330_02319	2526210	2527210	0.009472533778549836
GUT_GENOME142330_1	2526711	GUT_GENOME142330_02319	2526211	2527211	0.009472533778549836
GUT_GENOME142330_1	2526733	GUT_GENOME142330_02319	2526233	2527233	0.009643036227135552
GUT_GENOME142330_1	2526744	GUT_GENOME142330_02319	2526244	2527244	0.009444551436573554
GUT_GENOME142330_1	2526756	GUT_GENOME142330_02319	2526256	2527256	0.009357076722233165
GUT_GENOME142330_1	2526765	GUT_GENOME142330_02319	2526265	2527265	0.009357076722233165
GUT_GENOME142330_1	2526779	GUT_GENOME142330_02319	2526279	2527279	0.009682170482407165
GUT_GENOME142330_1	2526788	GUT_GENOME142330_02319	2526288	2527288	0.00947541206669353
GUT_GENOME142330_1	2526960	GUT_GENOME142330_02320	2526460	2527460	0.01293849096462822
GUT_GENOME142330_1	2526967	GUT_GENOME142330_02320	2526467	2527467	0.01296809099422825
GUT_GENOME142330_1	2526983	GUT_GENOME142330_02320	2526483	2527483	0.013055565708568636
GUT_GENOME142330_1	2526985	GUT_GENOME142330_02320	2526485	2527485	0.013055565708568636
GUT_GENOME142330_1	2526994	GUT_GENOME142330_02320	2526494	2527494	0.013055565708568636
GUT_GENOME142330_1	2527000	GUT_GENOME142330_02320	2526500	2527500	0.013055565708568636
GUT_GENOME142330_1	2527001	GUT_GENOME142330_02320	2526501	2527501	0.013055565708568636
GUT_GENOME142330_1	2527007	GUT_GENOME142330_02320	2526507	2527507	0.013330139117470403
GUT_GENOME142330_1	2527008	GUT_GENOME142330_02320	2526508	2527508	0.013330139117470403
GUT_GENOME142330_1	2527009	GUT_GENOME142330_02320	2526509	2527509	0.013330139117470403
GUT_GENOME142330_1	2527016	GUT_GENOME142330_02320	2526516	2527516	0.013286401760300208
GUT_GENOME142330_1	2527020	GUT_GENOME142330_02320	2526520	2527520	0.013570915477649747
GUT_GENOME142330_1	2527026	GUT_GENOME142330_02320	2526526	2527526	0.013570915477649747
GUT_GENOME142330_1	2527028	GUT_GENOME142330_02320	2526528	2527528	0.013570915477649747
GUT_GENOME142330_1	2527029	GUT_GENOME142330_02320	2526529	2527529	0.013527178120479556
GUT_GENOME142330_1	2527030	GUT_GENOME142330_02320	2526530	2527530	0.013527178120479556
GUT_GENOME142330_1	2527032	GUT_GENOME142330_02320	2526532	2527532	0.013527178120479556
GUT_GENOME142330_1	2527045	GUT_GENOME142330_02320	2526545	2527545	0.013614652834819942
GUT_GENOME142330_1	2527054	GUT_GENOME142330_02320	2526554	2527554	0.01290999541374461
GUT_GENOME142330_1	2527065	GUT_GENOME142330_02320	2526565	2527565	0.013197159880013552
GUT_GENOME142330_1	2527087	GUT_GENOME142330_02320	2526587	2527587	0.013115649350741828
GUT_GENOME142330_1	2527090	GUT_GENOME142330_02320	2526590	2527590	0.013115649350741828
GUT_GENOME142330_1	2527093	GUT_GENOME142330_02320	2526593	2527593	0.013115649350741828
GUT_GENOME142330_1	2527094	GUT_GENOME142330_02320	2526594	2527594	0.013115649350741828
GUT_GENOME142330_1	2527123	GUT_GENOME142330_02320	2526623	2527623	0.013414963082891381
GUT_GENOME142330_1	2527126	GUT_GENOME142330_02320	2526626	2527626	0.013458700440061575
GUT_GENOME142330_1	2527154	GUT_GENOME142330_02320	2526654	2527654	0.013814784378235067
GUT_GENOME142330_1	2527159	GUT_GENOME142330_02320	2526659	2527659	0.01355479008839003
GUT_GENOME142330_1	2527171	GUT_GENOME142330_02320	2526671	2527671	0.01355479008839003
GUT_GENOME142330_1	2527175	GUT_GENOME142330_02320	2526675	2527675	0.01355479008839003
GUT_GENOME142330_1	2527177	GUT_GENOME142330_02320	2526677	2527677	0.01355479008839003
GUT_GENOME142330_1	2527183	GUT_GENOME142330_02320	2526683	2527683	0.01348631240797205
GUT_GENOME142330_1	2527187	GUT_GENOME142330_02320	2526687	2527687	0.013751608195655898
GUT_GENOME142330_1	2527198	GUT_GENOME142330_02320	2526698	2527698	0.013751608195655898
GUT_GENOME142330_1	2527204	GUT_GENOME142330_02320	2526704	2527704	0.013751608195655898
GUT_GENOME142330_1	2527209	GUT_GENOME142330_02320	2526709	2527709	0.013795345552826091
GUT_GENOME142330_1	2527218	GUT_GENOME142330_02320	2526718	2527718	0.013486312407972049
GUT_GENOME142330_1	2527219	GUT_GENOME142330_02320	2526719	2527719	0.013486312407972049
GUT_GENOME142330_1	2527222	GUT_GENOME142330_02320	2526722	2527722	0.013486312407972049
GUT_GENOME142330_1	2527240	GUT_GENOME142330_02320	2526740	2527740	0.013715602189500638
GUT_GENOME142330_1	2527267	GUT_GENOME142330_02320	2526767	2527767	0.01377082612532159
GUT_GENOME142330_1	2527279	GUT_GENOME142330_02320	2526779	2527779	0.013842617241888825
GUT_GENOME142330_1	2527279	GUT_GENOME142330_02320	2526779	2527779	0.013842617241888825
GUT_GENOME142330_1	2527296	GUT_GENOME142330_02320	2526796	2527796	0.01358262295204379
GUT_GENOME142330_1	2527306	GUT_GENOME142330_02320	2526806	2527806	0.013626360309213983
GUT_GENOME142330_1	2527307	GUT_GENOME142330_02320	2526807	2527807	0.013626360309213983
GUT_GENOME142330_1	2527312	GUT_GENOME142330_02320	2526812	2527812	0.013670097666384174
GUT_GENOME142330_1	2527321	GUT_GENOME142330_02320	2526821	2527821	0.013670097666384174
GUT_GENOME142330_1	2527332	GUT_GENOME142330_02320	2526832	2527832	0.013713835023554367
GUT_GENOME142330_1	2527336	GUT_GENOME142330_02320	2526836	2527836	0.013713835023554367
GUT_GENOME142330_1	2527339	GUT_GENOME142330_02320	2526839	2527839	0.013713835023554367
GUT_GENOME142330_1	2527341	GUT_GENOME142330_02320	2526841	2527841	0.013713835023554367
GUT_GENOME142330_1	2527342	GUT_GENOME142330_02320	2526842	2527842	0.013713835023554367
GUT_GENOME142330_1	2527343	GUT_GENOME142330_02320	2526843	2527843	0.013713835023554367
GUT_GENOME142330_1	2527350	GUT_GENOME142330_02320	2526850	2527850	0.013713835023554367
GUT_GENOME142330_1	2527351	GUT_GENOME142330_02320	2526851	2527851	0.01375757238072456
GUT_GENOME142330_1	2527353	GUT_GENOME142330_02320	2526853	2527853	0.01375757238072456
GUT_GENOME142330_1	2527354	GUT_GENOME142330_02320	2526854	2527854	0.01375757238072456
GUT_GENOME142330_1	2527355	GUT_GENOME142330_02320	2526855	2527855	0.01375757238072456
GUT_GENOME142330_1	2527357	GUT_GENOME142330_02320	2526857	2527857	0.01375757238072456
GUT_GENOME142330_1	2527361	GUT_GENOME142330_02320	2526861	2527861	0.01375757238072456
GUT_GENOME142330_1	2527366	GUT_GENOME142330_02320	2526866	2527866	0.01375757238072456
GUT_GENOME142330_1	2527370	GUT_GENOME142330_02320	2526870	2527870	0.013801309737894753
GUT_GENOME142330_1	2527378	GUT_GENOME142330_02320	2526878	2527878	0.013845047095064946
GUT_GENOME142330_1	2527393	GUT_GENOME142330_02320	2526893	2527893	0.01388878445223514
GUT_GENOME142330_1	2527402	GUT_GENOME142330_02320	2526902	2527902	0.01388878445223514
GUT_GENOME142330_1	2527405	GUT_GENOME142330_02320	2526905	2527905	0.01388878445223514
GUT_GENOME142330_1	2527426	GUT_GENOME142330_02320	2526926	2527926	0.014303405762378837
GUT_GENOME142330_1	2527429	GUT_GENOME142330_02320	2526929	2527929	0.01434714311954903
GUT_GENOME142330_1	2527435	GUT_GENOME142330_02320	2526935	2527935	0.014390880476719221
GUT_GENOME142330_1	2527441	GUT_GENOME142330_02320	2526941	2527941	0.0145289403162716
GUT_GENOME142330_1	2527459	GUT_GENOME142330_02320	2526959	2527959	0.014917716824451092
GUT_GENOME142330_1	2527461	GUT_GENOME142330_02320	2526961	2527961	0.014931532773627833
GUT_GENOME142330_1	2527464	GUT_GENOME142330_02320	2526964	2527964	0.01498940745836819
GUT_GENOME142330_1	2527474	GUT_GENOME142330_02320	2526974	2527974	0.015309384907736279
GUT_GENOME142330_1	2527477	GUT_GENOME142330_02320	2526977	2527977	0.015353122264906472
GUT_GENOME142330_1	2527498	GUT_GENOME142330_02320	2526998	2527998	0.015594159381715112
GUT_GENOME142330_1	2527504	GUT_GENOME142330_02320	2527004	2528004	0.01539261775945752
GUT_GENOME142330_1	2527518	GUT_GENOME142330_02320	2527018	2528018	0.015631004127346745
GUT_GENOME142330_1	2527534	GUT_GENOME142330_02320	2527034	2528034	0.014863731897836834
GUT_GENOME142330_1	2527542	GUT_GENOME142330_02320	2527042	2528042	0.014863731897836834
GUT_GENOME142330_1	2527543	GUT_GENOME142330_02320	2527043	2528043	0.014863731897836834
GUT_GENOME142330_1	2527555	GUT_GENOME142330_02320	2527055	2528055	0.014891363796190313
GUT_GENOME142330_1	2527562	GUT_GENOME142330_02320	2527062	2528062	0.014992975838100862
GUT_GENOME142330_1	2527570	GUT_GENOME142330_02320	2527070	2528070	0.014948917102537247
GUT_GENOME142330_1	2527600	GUT_GENOME142330_02320	2527100	2528100	0.014772682160282777
GUT_GENOME142330_1	2527603	GUT_GENOME142330_02320	2527103	2528103	0.014772682160282777
GUT_GENOME142330_1	2527609	GUT_GENOME142330_02320	2527109	2528109	0.014772682160282777
GUT_GENOME142330_1	2527624	GUT_GENOME142330_02320	2527124	2528124	0.014526175420269544
GUT_GENOME142330_1	2527630	GUT_GENOME142330_02320	2527130	2528130	0.01448179055018406
GUT_GENOME142330_1	2527650	GUT_GENOME142330_02320	2527150	2528150	0.01448179055018406
GUT_GENOME142330_1	2527651	GUT_GENOME142330_02320	2527151	2528151	0.01448179055018406
GUT_GENOME142330_1	2527657	GUT_GENOME142330_02320	2527157	2528157	0.014423065952840184
GUT_GENOME142330_1	2527678	GUT_GENOME142330_02320	2527178	2528178	0.013618808030209671
GUT_GENOME142330_1	2527684	GUT_GENOME142330_02320	2527184	2528184	0.013574749294646055
GUT_GENOME142330_1	2527687	GUT_GENOME142330_02320	2527187	2528187	0.013574749294646055
GUT_GENOME142330_1	2527705	GUT_GENOME142330_02320	2527205	2528205	0.013414097467514593
GUT_GENOME142330_1	2527723	GUT_GENOME142330_02320	2527223	2528223	0.013155798926195067
GUT_GENOME142330_1	2527729	GUT_GENOME142330_02320	2527229	2528229	0.013155798926195067
GUT_GENOME142330_1	2527746	GUT_GENOME142330_02320	2527246	2528246	0.013111740190631448
GUT_GENOME142330_1	2527760	GUT_GENOME142330_02320	2527260	2528260	0.013111740190631448
GUT_GENOME142330_1	2527761	GUT_GENOME142330_02320	2527261	2528261	0.013111740190631448
GUT_GENOME142330_1	2527776	GUT_GENOME142330_02320	2527276	2528276	0.01306768145506783
GUT_GENOME142330_1	2527780	GUT_GENOME142330_02320	2527280	2528280	0.012445141611340691
GUT_GENOME142330_1	2527792	GUT_GENOME142330_02320	2527292	2528292	0.012445141611340691
GUT_GENOME142330_1	2527798	GUT_GENOME142330_02320	2527298	2528298	0.012401082875777075
GUT_GENOME142330_1	2527810	GUT_GENOME142330_02320	2527310	2528310	0.012124846935754805
GUT_GENOME142330_1	2527825	GUT_GENOME142330_02320	2527325	2528325	0.011951468690330773
GUT_GENOME142330_1	2527851	GUT_GENOME142330_02320	2527351	2528351	0.010854141681209352
GUT_GENOME142330_1	2527869	GUT_GENOME142330_02320	2527369	2528369	0.008924155641695764
GUT_GENOME142330_1	2527872	GUT_GENOME142330_02320	2527372	2528372	0.008649582232793997
GUT_GENOME142330_1	2527879	GUT_GENOME142330_02320	2527379	2528379	0.008375008823892229
GUT_GENOME142330_1	2527906	GUT_GENOME142330_02320	2527406	2528406	0.007748327600196079
GUT_GENOME142330_1	2527914	GUT_GENOME142330_02320	2527414	2528414	0.007836445071323311
GUT_GENOME142330_1	2527924	GUT_GENOME142330_02320	2527424	2528424	0.00821234568288771
GUT_GENOME142330_1	2527929	GUT_GENOME142330_02320	2527429	2528429	0.008050777885813234
GUT_GENOME142330_1	2527932	GUT_GENOME142330_02320	2527432	2528432	0.008007040528643043
GUT_GENOME142330_1	2527936	GUT_GENOME142330_02320	2527436	2528436	0.007776525855304891
GUT_GENOME142330_1	2527942	GUT_GENOME142330_02320	2527442	2528442	0.007776847233698317
GUT_GENOME142330_1	2527944	GUT_GENOME142330_02320	2527444	2528444	0.007820905969261934
GUT_GENOME142330_1	2527960	GUT_GENOME142330_02320	2527460	2528460	0.007728551618126301
GUT_GENOME142330_1	2527963	GUT_GENOME142330_02320	2527463	2528463	0.007684814260956108
GUT_GENOME142330_1	2527971	GUT_GENOME142330_02320	2527471	2528471	0.007685135639349532
GUT_GENOME142330_1	2527977	GUT_GENOME142330_02320	2527477	2528477	0.007641398282179339
GUT_GENOME142330_1	2527981	GUT_GENOME142330_02320	2527481	2528481	0.0075976609250091465
GUT_GENOME142330_1	2527982	GUT_GENOME142330_02320	2527482	2528482	0.0075976609250091465
GUT_GENOME142330_1	2527987	GUT_GENOME142330_02320	2527487	2528487	0.0075976609250091465
GUT_GENOME142330_1	2527992	GUT_GENOME142330_02320	2527492	2528492	0.0075976609250091465
GUT_GENOME142330_1	2527993	GUT_GENOME142330_02320	2527493	2528493	0.0075976609250091465
GUT_GENOME142330_1	2527998	GUT_GENOME142330_02320	2527498	2528498	0.0075976609250091465
GUT_GENOME142330_1	2527999	GUT_GENOME142330_02320	2527499	2528499	0.007553923567838954
GUT_GENOME142330_1	2528004	GUT_GENOME142330_02320	2527504	2528504	0.007553923567838954
GUT_GENOME142330_1	2528006	GUT_GENOME142330_02320	2527506	2528506	0.007279350158937186
GUT_GENOME142330_1	2528007	GUT_GENOME142330_02320	2527507	2528507	0.007279350158937186
GUT_GENOME142330_1	2528008	GUT_GENOME142330_02320	2527508	2528508	0.007279350158937186
GUT_GENOME142330_1	2528052	GUT_GENOME142330_02320	2527552	2528552	0.007485715778836641
GUT_GENOME142330_1	2528055	GUT_GENOME142330_02320	2527555	2528555	0.007485715778836641
GUT_GENOME142330_1	2528060	GUT_GENOME142330_02320	2527560	2528560	0.007399771556431864
GUT_GENOME142330_1	2528062	GUT_GENOME142330_02320	2527562	2528562	0.007644729157466224
GUT_GENOME142330_1	2528309	GUT_GENOME142330_02321	2527809	2528809	0.00837251502721147
GUT_GENOME142330_1	2528312	GUT_GENOME142330_02321	2527812	2528812	0.008328777670041278
GUT_GENOME142330_1	2528321	GUT_GENOME142330_02321	2527821	2528821	0.008573735271075638
GUT_GENOME142330_1	2528330	GUT_GENOME142330_02321	2527830	2528830	0.008816211531956117
GUT_GENOME142330_1	2528335	GUT_GENOME142330_02321	2527835	2528835	0.008816211531956117
GUT_GENOME142330_1	2528360	GUT_GENOME142330_02321	2527860	2528860	0.009181446865208508
GUT_GENOME142330_1	2528366	GUT_GENOME142330_02321	2527866	2528866	0.009181446865208508
GUT_GENOME142330_1	2528407	GUT_GENOME142330_02321	2527907	2528907	0.009182732378782208
GUT_GENOME142330_1	2528414	GUT_GENOME142330_02321	2527914	2528914	0.009427689979816564
GUT_GENOME142330_1	2528420	GUT_GENOME142330_02321	2527920	2528920	0.009114680711583417
GUT_GENOME142330_1	2528423	GUT_GENOME142330_02321	2527923	2528923	0.009114680711583417
GUT_GENOME142330_1	2528429	GUT_GENOME142330_02321	2527929	2528929	0.009301763627877423
GUT_GENOME142330_1	2528435	GUT_GENOME142330_02321	2527935	2528935	0.009258347649100654
GUT_GENOME142330_1	2528441	GUT_GENOME142330_02321	2527941	2528941	0.009252464016239125
GUT_GENOME142330_1	2528443	GUT_GENOME142330_02321	2527943	2528943	0.009238648067062386
GUT_GENOME142330_1	2528451	GUT_GENOME142330_02321	2527951	2528951	0.008907746243623255
GUT_GENOME142330_1	2528465	GUT_GENOME142330_02321	2527965	2528965	0.00883605560970616
GUT_GENOME142330_1	2528513	GUT_GENOME142330_02321	2528013	2529013	0.008242217264773656
GUT_GENOME142330_1	2528527	GUT_GENOME142330_02321	2528027	2529027	0.008242217264773656
GUT_GENOME142330_1	2528530	GUT_GENOME142330_02321	2528030	2529030	0.008242217264773656
GUT_GENOME142330_1	2528537	GUT_GENOME142330_02321	2528037	2529037	0.008242217264773656
GUT_GENOME142330_1	2528552	GUT_GENOME142330_02321	2528052	2529052	0.008242217264773656
GUT_GENOME142330_1	2528558	GUT_GENOME142330_02321	2528058	2529058	0.008126467895292942
GUT_GENOME142330_1	2528561	GUT_GENOME142330_02321	2528061	2529061	0.008082730538122751
GUT_GENOME142330_1	2528567	GUT_GENOME142330_02321	2528067	2529067	0.008024855853382393
GUT_GENOME142330_1	2528569	GUT_GENOME142330_02321	2528069	2529069	0.008068914588946012
GUT_GENOME142330_1	2528570	GUT_GENOME142330_02321	2528070	2529070	0.008068914588946012
GUT_GENOME142330_1	2528582	GUT_GENOME142330_02321	2528082	2529082	0.008068914588946012
GUT_GENOME142330_1	2528582	GUT_GENOME142330_02321	2528082	2529082	0.008068914588946012
GUT_GENOME142330_1	2528583	GUT_GENOME142330_02321	2528083	2529083	0.008068914588946012
GUT_GENOME142330_1	2528586	GUT_GENOME142330_02321	2528086	2529086	0.008068914588946012
GUT_GENOME142330_1	2528587	GUT_GENOME142330_02321	2528087	2529087	0.008068914588946012
GUT_GENOME142330_1	2528588	GUT_GENOME142330_02321	2528088	2529088	0.008068914588946012
GUT_GENOME142330_1	2528615	GUT_GENOME142330_02321	2528115	2529115	0.008157032060073248
GUT_GENOME142330_1	2528657	GUT_GENOME142330_02321	2528157	2529157	0.008157032060073248
GUT_GENOME142330_1	2528729	GUT_GENOME142330_02321	2528229	2529229	0.008579682017006672
GUT_GENOME142330_1	2528759	GUT_GENOME142330_02321	2528259	2529259	0.008638651215241948
GUT_GENOME142330_1	2528791	GUT_GENOME142330_02321	2528291	2529291	0.008790334343022033
GUT_GENOME142330_1	2528821	GUT_GENOME142330_02321	2528321	2529321	0.009224419391628458
GUT_GENOME142330_1	2528824	GUT_GENOME142330_02321	2528324	2529324	0.0089794617905941
GUT_GENOME142330_1	2528860	GUT_GENOME142330_02321	2528360	2529360	0.008735288950752984
GUT_GENOME142330_1	2528875	GUT_GENOME142330_02321	2528375	2529375	0.008647171479625753
GUT_GENOME142330_1	2528876	GUT_GENOME142330_02321	2528376	2529376	0.008647171479625753
GUT_GENOME142330_1	2528888	GUT_GENOME142330_02321	2528388	2529388	0.008647171479625753
GUT_GENOME142330_1	2528897	GUT_GENOME142330_02321	2528397	2529397	0.008647171479625753
GUT_GENOME142330_1	2528909	GUT_GENOME142330_02321	2528409	2529409	0.008603112744062136
GUT_GENOME142330_1	2528924	GUT_GENOME142330_02321	2528424	2529424	0.008227212132497736
GUT_GENOME142330_1	2528933	GUT_GENOME142330_02321	2528433	2529433	0.008114206520670445
GUT_GENOME142330_1	2528936	GUT_GENOME142330_02321	2528436	2529436	0.008070147785106827
GUT_GENOME142330_1	2528939	GUT_GENOME142330_02321	2528439	2529439	0.008070147785106827
GUT_GENOME142330_1	2528941	GUT_GENOME142330_02321	2528441	2529441	0.008070147785106827
GUT_GENOME142330_1	2528942	GUT_GENOME142330_02321	2528442	2529442	0.008026089049543208
GUT_GENOME142330_1	2528963	GUT_GENOME142330_02321	2528463	2529463	0.007923733768195669
GUT_GENOME142330_1	2528968	GUT_GENOME142330_02321	2528468	2529468	0.00787967503263205
